timeReceived,md5Hash,WorkerId,age,sex,english,comments,trialN,label,item,controller,question,answer,correct,responseTime,controller.1,request,justification
1525226413,aba509d8e8cf8b9fb87220ce8064e2df,A2F2DDH12YU4AK,34,male,yes,No further relevant comment%2C at this time,19,pos,9,VBox,Who is Franky?,3,1,5294,VBox,TFP_justification,Even suggests that the socks stretched to accommodate the largest animal.
1525226413,aba509d8e8cf8b9fb87220ce8064e2df,A2F2DDH12YU4AK,34,male,yes,No further relevant comment%2C at this time,21,fill,11,VBox,Who is Joey?,2,1,6266,VBox,FSP_justification,The backpacks are most likely assigned to the animal with the related size (small%2C medium%2C large)
1525226413,aba509d8e8cf8b9fb87220ce8064e2df,A2F2DDH12YU4AK,34,male,yes,No further relevant comment%2C at this time,15,neg,5,VBox,Who is Henrietta?,3,1,5573,VBox,TWN_justification,Even suggests that the ball was too heavy for the strongest animal%2C which was likely the largest of the three presented animals.
1525226413,aba509d8e8cf8b9fb87220ce8064e2df,A2F2DDH12YU4AK,34,male,yes,No further relevant comment%2C at this time,23,pos,13,VBox,Who is Sammy?,3,1,5032,VBox,TCP_justification,Even suggests the most impressive accomplishment%2C the filling of the largest presented basket.
1525226413,aba509d8e8cf8b9fb87220ce8064e2df,A2F2DDH12YU4AK,34,male,yes,No further relevant comment%2C at this time,14,fill,4,VBox,Who is Carl?,2,1,5495,VBox,FMN_justification,The only selection with a shell that was a different color was 2.
1525226413,aba509d8e8cf8b9fb87220ce8064e2df,A2F2DDH12YU4AK,34,male,yes,No further relevant comment%2C at this time,12,neg,2,VBox,Who is Mary?,1,1,3168,VBox,TFN_justification,Even suggests the most extreme%2C as the hole appears small in the illustration it implies the smallest mouse is the most extreme condition in the scenario.
1525226413,aba509d8e8cf8b9fb87220ce8064e2df,A2F2DDH12YU4AK,34,male,yes,No further relevant comment%2C at this time,20,pos,10,VBox,Who is Benny?,1,1,3382,VBox,TRP_justification,Even%2C in this case%2C suggests that the least capable%2C or shortest animal%2C was still able to accomplish the task.
1525226413,aba509d8e8cf8b9fb87220ce8064e2df,A2F2DDH12YU4AK,34,male,yes,No further relevant comment%2C at this time,17,fill,7,VBox,Who is Millie?,2,1,6600,VBox,FSN_justification,The medium sized hat is most likely selected for the medium sized animal.
1525226413,aba509d8e8cf8b9fb87220ce8064e2df,A2F2DDH12YU4AK,34,male,yes,No further relevant comment%2C at this time,13,neg,3,VBox,Who is Jessiepillar?,3,1,3707,VBox,TRN_justification,The tallest animal being unable to complete the task is the most noteworthy event in this scenario.
1525226413,aba509d8e8cf8b9fb87220ce8064e2df,A2F2DDH12YU4AK,34,male,yes,No further relevant comment%2C at this time,22,pos,12,VBox,Who is Rufus?,1,1,3504,VBox,TWP_justification,The most extreme condition in this scenario was the lifting of the pumpkin by the weakest%2C and presumably smallest%2C presented animal.
1525226413,aba509d8e8cf8b9fb87220ce8064e2df,A2F2DDH12YU4AK,34,male,yes,No further relevant comment%2C at this time,18,fill,8,VBox,Who is Marcus?,2,1,3814,VBox,FMP_justification,The second animal was wearing the yellow hat.
1525226413,aba509d8e8cf8b9fb87220ce8064e2df,A2F2DDH12YU4AK,34,male,yes,No further relevant comment%2C at this time,16,neg,6,VBox,Who is Frida?,1,1,4931,VBox,TCN_justification,The most extreme condition in the scenario seems to be filling the smallest cup.
1525230958,16f3be3a3fccc9647305289ac1b7b827,APUPF3D94XYUQ,42,female,yes,,11,practice,1,VBox,Who is Donny?,2,1,6159,,,
1525230958,16f3be3a3fccc9647305289ac1b7b827,APUPF3D94XYUQ,42,female,yes,,20,pos,10,VBox,Who is Benny?,1,1,5852,VBox,TRP_justification,"Because the word ""even"" suggests that Benny would struggle to reach an apple in a tree.  This implies that Benny is short."
1525230958,16f3be3a3fccc9647305289ac1b7b827,APUPF3D94XYUQ,42,female,yes,,21,fill,11,VBox,Who is Joey?,2,1,5865,VBox,FSP_justification,I would think that the medium backpack would go to the child of medium height.
1525230958,16f3be3a3fccc9647305289ac1b7b827,APUPF3D94XYUQ,42,female,yes,,15,neg,5,VBox,Who is Henrietta?,3,1,6611,VBox,TWN_justification,Because they thought she%2C the biggest%2C would be able to pick it up%2C but she could not.
1525230958,16f3be3a3fccc9647305289ac1b7b827,APUPF3D94XYUQ,42,female,yes,,23,pos,13,VBox,Who is Sammy?,3,1,6699,VBox,TCP_justification,It sounded like Sammy would have a hard time filling his basket%2C and Sammy has the biggest one%2C which would be the hardest to fill.
1525230958,16f3be3a3fccc9647305289ac1b7b827,APUPF3D94XYUQ,42,female,yes,,18,fill,8,VBox,Who is Marcus?,2,1,6216,VBox,FMP_justification,The monkey with the yellow party hat is number 2 - Marcus
1525230958,16f3be3a3fccc9647305289ac1b7b827,APUPF3D94XYUQ,42,female,yes,,13,neg,3,VBox,Who is Jessiepillar?,3,1,3540,VBox,TRN_justification,"It said ""even Jessiepillar"" could not reach%2C which implies they thought she would be able to.  This leads me to believe that they would think the tallest could reach and they were surprised when she could not."
1525230958,16f3be3a3fccc9647305289ac1b7b827,APUPF3D94XYUQ,42,female,yes,,22,pos,12,VBox,Who is Rufus?,1,1,3820,VBox,TWP_justification,Rufus is the smallest%2C and might struggle to lift the heavy vegetable.
1525230958,16f3be3a3fccc9647305289ac1b7b827,APUPF3D94XYUQ,42,female,yes,,14,fill,4,VBox,Who is Carl?,2,1,5957,VBox,FMN_justification,This is the only one that doesnt have a shell that is the same color as his bucket.
1525230958,16f3be3a3fccc9647305289ac1b7b827,APUPF3D94XYUQ,42,female,yes,,16,neg,6,VBox,Who is Frida?,3,0,4858,VBox,TCN_justification,Frida has the largest cup and struggled to fill it.  This is the third frog.
1525230958,16f3be3a3fccc9647305289ac1b7b827,APUPF3D94XYUQ,42,female,yes,,19,pos,9,VBox,Who is Franky?,1,0,6171,VBox,TFP_justification,You would think the socks would be too big since he is the smallest%2C but they actually fit.
1525230958,16f3be3a3fccc9647305289ac1b7b827,APUPF3D94XYUQ,42,female,yes,,17,fill,7,VBox,Who is Millie?,2,1,6019,VBox,FSN_justification,If you match the hats according to size in relation to the sizes of the turtles%2C it would be the second turtle who got the yellow hat.
1525230958,16f3be3a3fccc9647305289ac1b7b827,APUPF3D94XYUQ,42,female,yes,,12,neg,2,VBox,Who is Mary?,1,1,4202,VBox,TFN_justification,One would think the smallest would fit the easiest%2C so it was surprising to see the littlest couldn't
1525253756,39dd06d0a4b634ec482793431ac8fb18,A30KV6CIGNH3E5,31,male,yes,,11,practice,1,VBox,Who is Donny?,2,1,3584,,,
1525253756,39dd06d0a4b634ec482793431ac8fb18,A30KV6CIGNH3E5,31,male,yes,,18,fill,8,VBox,Who is Marcus?,3,0,4883,VBox,FMP_justification,it looks like Marcus 
1525253756,39dd06d0a4b634ec482793431ac8fb18,A30KV6CIGNH3E5,31,male,yes,,22,pos,12,VBox,Who is Rufus?,2,0,5611,VBox,TWP_justification,i don't  know
1525253756,39dd06d0a4b634ec482793431ac8fb18,A30KV6CIGNH3E5,31,male,yes,,13,neg,3,VBox,Who is Jessiepillar?,1,0,2320,VBox,TRN_justification,i don't  know
1525253756,39dd06d0a4b634ec482793431ac8fb18,A30KV6CIGNH3E5,31,male,yes,,14,fill,4,VBox,Who is Carl?,3,0,4004,VBox,FMN_justification,i don't  know
1525253756,39dd06d0a4b634ec482793431ac8fb18,A30KV6CIGNH3E5,31,male,yes,,19,pos,9,VBox,Who is Franky?,3,1,2260,VBox,TFP_justification,i don't  know
1525253756,39dd06d0a4b634ec482793431ac8fb18,A30KV6CIGNH3E5,31,male,yes,,15,neg,5,VBox,Who is Henrietta?,2,0,2420,VBox,TWN_justification,i don't  know
1525253756,39dd06d0a4b634ec482793431ac8fb18,A30KV6CIGNH3E5,31,male,yes,,21,fill,11,VBox,Who is Joey?,1,0,2557,VBox,FSP_justification,i don't  know
1525253756,39dd06d0a4b634ec482793431ac8fb18,A30KV6CIGNH3E5,31,male,yes,,23,pos,13,VBox,Who is Sammy?,3,1,4566,VBox,TCP_justification,he is the eldest 
1525253756,39dd06d0a4b634ec482793431ac8fb18,A30KV6CIGNH3E5,31,male,yes,,12,neg,2,VBox,Who is Mary?,1,1,3176,VBox,TFN_justification,i don't  know
1525253756,39dd06d0a4b634ec482793431ac8fb18,A30KV6CIGNH3E5,31,male,yes,,17,fill,7,VBox,Who is Millie?,1,0,1299,VBox,FSN_justification,i don't  know
1525253756,39dd06d0a4b634ec482793431ac8fb18,A30KV6CIGNH3E5,31,male,yes,,20,pos,10,VBox,Who is Benny?,1,1,3692,VBox,TRP_justification,i don't  know
1525253756,39dd06d0a4b634ec482793431ac8fb18,A30KV6CIGNH3E5,31,male,yes,,16,neg,6,VBox,Who is Frida?,1,1,950,VBox,TCN_justification,i don't  know
1525236574,b8cf85c35bb6d510c1df5ff17d804ef8,A2WS38OS7JUQUG,46,male,yes,Thank you for the opportunity to let me participate in the project and I hope my answers contribute with the success of this research as well as your goals.%0A,11,practice,1,VBox,Who is Donny?,NULL,NULL,10001,,,
1525236574,b8cf85c35bb6d510c1df5ff17d804ef8,A2WS38OS7JUQUG,46,male,yes,Thank you for the opportunity to let me participate in the project and I hope my answers contribute with the success of this research as well as your goals.%0A,20,pos,10,VBox,Who is Benny?,1,1,9118,VBox,TRP_justification,HE IS THE SMALLEST
1525236574,b8cf85c35bb6d510c1df5ff17d804ef8,A2WS38OS7JUQUG,46,male,yes,Thank you for the opportunity to let me participate in the project and I hope my answers contribute with the success of this research as well as your goals.%0A,12,neg,2,VBox,Who is Mary?,1,1,8244,VBox,TFN_justification,Because she is the smallest and did not fit in the hole
1525236574,b8cf85c35bb6d510c1df5ff17d804ef8,A2WS38OS7JUQUG,46,male,yes,Thank you for the opportunity to let me participate in the project and I hope my answers contribute with the success of this research as well as your goals.%0A,18,fill,8,VBox,Who is Marcus?,NULL,NULL,9999,VBox,FMP_justification,
1525236574,b8cf85c35bb6d510c1df5ff17d804ef8,A2WS38OS7JUQUG,46,male,yes,Thank you for the opportunity to let me participate in the project and I hope my answers contribute with the success of this research as well as your goals.%0A,23,pos,13,VBox,Who is Sammy?,1,0,6775,VBox,TCP_justification,Because he is the smallest and was able to fill the basket
1525236574,b8cf85c35bb6d510c1df5ff17d804ef8,A2WS38OS7JUQUG,46,male,yes,Thank you for the opportunity to let me participate in the project and I hope my answers contribute with the success of this research as well as your goals.%0A,16,neg,6,VBox,Who is Frida?,1,1,6233,VBox,TCN_justification,because even she was has the smallest cup%2C she wasn't able to fill it up
1525236574,b8cf85c35bb6d510c1df5ff17d804ef8,A2WS38OS7JUQUG,46,male,yes,Thank you for the opportunity to let me participate in the project and I hope my answers contribute with the success of this research as well as your goals.%0A,17,fill,7,VBox,Who is Millie?,NULL,NULL,10001,VBox,FSN_justification,the second one is Millie because that's the one that the yellow hat fit
1525236574,b8cf85c35bb6d510c1df5ff17d804ef8,A2WS38OS7JUQUG,46,male,yes,Thank you for the opportunity to let me participate in the project and I hope my answers contribute with the success of this research as well as your goals.%0A,22,pos,12,VBox,Who is Rufus?,1,1,4879,VBox,TWP_justification,Rufus is the smallest and he can also lift a pumpkin
1525236574,b8cf85c35bb6d510c1df5ff17d804ef8,A2WS38OS7JUQUG,46,male,yes,Thank you for the opportunity to let me participate in the project and I hope my answers contribute with the success of this research as well as your goals.%0A,13,neg,3,VBox,Who is Jessiepillar?,3,1,5666,VBox,TRN_justification,Jessiepiller is the tallest and she wasn't able to reach the shelf to get the book
1525236574,b8cf85c35bb6d510c1df5ff17d804ef8,A2WS38OS7JUQUG,46,male,yes,Thank you for the opportunity to let me participate in the project and I hope my answers contribute with the success of this research as well as your goals.%0A,14,fill,4,VBox,Who is Carl?,2,1,6346,VBox,FMN_justification,Because he has a green bucket with a pink shell
1525236574,b8cf85c35bb6d510c1df5ff17d804ef8,A2WS38OS7JUQUG,46,male,yes,Thank you for the opportunity to let me participate in the project and I hope my answers contribute with the success of this research as well as your goals.%0A,19,pos,9,VBox,Who is Franky?,1,0,5131,VBox,TFP_justification,franky is number 3 because even though the sucks were the same size they fix onto the larger panda
1525236574,b8cf85c35bb6d510c1df5ff17d804ef8,A2WS38OS7JUQUG,46,male,yes,Thank you for the opportunity to let me participate in the project and I hope my answers contribute with the success of this research as well as your goals.%0A,15,neg,5,VBox,Who is Henrietta?,3,1,6314,VBox,TWN_justification,Henrietta is the biggest so she must be the strogest 
1525236574,b8cf85c35bb6d510c1df5ff17d804ef8,A2WS38OS7JUQUG,46,male,yes,Thank you for the opportunity to let me participate in the project and I hope my answers contribute with the success of this research as well as your goals.%0A,21,fill,11,VBox,Who is Joey?,2,1,7699,VBox,FSP_justification,Because he has the mid size of the 3 kangaroo
1525236124,61e01887d088fd1a58b91f21ea052494,A2M3FPQF852HW4,25,male,yes,,11,practice,1,VBox,Who is Donny?,2,1,8078,,,
1525236124,61e01887d088fd1a58b91f21ea052494,A2M3FPQF852HW4,25,male,yes,,18,fill,8,VBox,Who is Marcus?,NULL,NULL,10005,VBox,FMP_justification,His hat is yellow
1525236124,61e01887d088fd1a58b91f21ea052494,A2M3FPQF852HW4,25,male,yes,,12,neg,2,VBox,Who is Mary?,3,0,6162,VBox,TFN_justification,I messed up it was 1%2C because she is the smallest
1525236124,61e01887d088fd1a58b91f21ea052494,A2M3FPQF852HW4,25,male,yes,,19,pos,9,VBox,Who is Franky?,3,1,5399,VBox,TFP_justification,It is the biggest
1525236124,61e01887d088fd1a58b91f21ea052494,A2M3FPQF852HW4,25,male,yes,,14,fill,4,VBox,Who is Carl?,2,1,5350,VBox,FMN_justification,His bucket and shell are different colors
1525236124,61e01887d088fd1a58b91f21ea052494,A2M3FPQF852HW4,25,male,yes,,16,neg,6,VBox,Who is Frida?,1,1,7795,VBox,TCN_justification,Her cup is the smallest
1525236124,61e01887d088fd1a58b91f21ea052494,A2M3FPQF852HW4,25,male,yes,,20,pos,10,VBox,Who is Benny?,1,1,4234,VBox,TRP_justification,He is the shortest
1525236124,61e01887d088fd1a58b91f21ea052494,A2M3FPQF852HW4,25,male,yes,,21,fill,11,VBox,Who is Joey?,NULL,NULL,10959,VBox,FSP_justification,He is medium sized
1525236124,61e01887d088fd1a58b91f21ea052494,A2M3FPQF852HW4,25,male,yes,,13,neg,3,VBox,Who is Jessiepillar?,3,1,5096,VBox,TRN_justification,She is the tallest
1525236124,61e01887d088fd1a58b91f21ea052494,A2M3FPQF852HW4,25,male,yes,,23,pos,13,VBox,Who is Sammy?,3,1,4200,VBox,TCP_justification,It has the biggest basket
1525236124,61e01887d088fd1a58b91f21ea052494,A2M3FPQF852HW4,25,male,yes,,17,fill,7,VBox,Who is Millie?,2,1,6690,VBox,FSN_justification,Her hat is the middle size
1525236124,61e01887d088fd1a58b91f21ea052494,A2M3FPQF852HW4,25,male,yes,,15,neg,5,VBox,Who is Henrietta?,3,1,3930,VBox,TWN_justification,She is the biggest
1525236124,61e01887d088fd1a58b91f21ea052494,A2M3FPQF852HW4,25,male,yes,,22,pos,12,VBox,Who is Rufus?,1,1,3927,VBox,TWP_justification,He is the smallest%0A
1525241739,31827aa5d3810c948d5dd74fd661a1d7,A22GVUGZ3FI2CY,30,female,yes,,11,practice,1,VBox,Who is Donny?,2,1,9111,,,
1525241739,31827aa5d3810c948d5dd74fd661a1d7,A22GVUGZ3FI2CY,30,female,yes,,12,neg,2,VBox,Who is Mary?,1,1,4964,VBox,TFN_justification,She is the smallest.
1525241739,31827aa5d3810c948d5dd74fd661a1d7,A22GVUGZ3FI2CY,30,female,yes,,14,fill,4,VBox,Who is Carl?,2,1,5295,VBox,FMN_justification,He has a different color shell than the bucket.
1525241739,31827aa5d3810c948d5dd74fd661a1d7,A22GVUGZ3FI2CY,30,female,yes,,19,pos,9,VBox,Who is Franky?,3,1,7258,VBox,TFP_justification,He is the largest.
1525241739,31827aa5d3810c948d5dd74fd661a1d7,A22GVUGZ3FI2CY,30,female,yes,,15,neg,5,VBox,Who is Henrietta?,3,1,8666,VBox,TWN_justification,She is the largest.
1525241739,31827aa5d3810c948d5dd74fd661a1d7,A22GVUGZ3FI2CY,30,female,yes,,21,fill,11,VBox,Who is Joey?,NULL,NULL,10010,VBox,FSP_justification,He is in the middle.
1525241739,31827aa5d3810c948d5dd74fd661a1d7,A22GVUGZ3FI2CY,30,female,yes,,22,pos,12,VBox,Who is Rufus?,1,1,3926,VBox,TWP_justification,He is the smallest.
1525241739,31827aa5d3810c948d5dd74fd661a1d7,A22GVUGZ3FI2CY,30,female,yes,,16,neg,6,VBox,Who is Frida?,3,0,3912,VBox,TCN_justification,She has the largest cup.
1525241739,31827aa5d3810c948d5dd74fd661a1d7,A22GVUGZ3FI2CY,30,female,yes,,18,fill,8,VBox,Who is Marcus?,2,1,5419,VBox,FMP_justification,He has a yellow hat.
1525241739,31827aa5d3810c948d5dd74fd661a1d7,A22GVUGZ3FI2CY,30,female,yes,,20,pos,10,VBox,Who is Benny?,1,1,3490,VBox,TRP_justification,He is the shortest.
1525241739,31827aa5d3810c948d5dd74fd661a1d7,A22GVUGZ3FI2CY,30,female,yes,,13,neg,3,VBox,Who is Jessiepillar?,3,1,3501,VBox,TRN_justification,He is the largest.
1525241739,31827aa5d3810c948d5dd74fd661a1d7,A22GVUGZ3FI2CY,30,female,yes,,17,fill,7,VBox,Who is Millie?,2,1,7994,VBox,FSN_justification,She is the middle turtle with a yellow hat.
1525241739,31827aa5d3810c948d5dd74fd661a1d7,A22GVUGZ3FI2CY,30,female,yes,,23,pos,13,VBox,Who is Sammy?,3,1,5463,VBox,TCP_justification,Has the largest basket.
1525247308,591eb3905f7f300ec80331401962bec1,A2YCMT5BPA0AG9,55,male,yes,,11,practice,1,VBox,Who is Donny?,2,1,4533,,,
1525247308,591eb3905f7f300ec80331401962bec1,A2YCMT5BPA0AG9,55,male,yes,,22,pos,12,VBox,Who is Rufus?,1,1,6541,VBox,TWP_justification,Because Rufus is the least likely to pick up a pumpkin
1525247308,591eb3905f7f300ec80331401962bec1,A2YCMT5BPA0AG9,55,male,yes,,13,neg,3,VBox,Who is Jessiepillar?,3,1,5549,VBox,TRN_justification,Because he is the tallest and was unable to reach the book
1525247308,591eb3905f7f300ec80331401962bec1,A2YCMT5BPA0AG9,55,male,yes,,17,fill,7,VBox,Who is Millie?,NULL,NULL,10001,VBox,FSN_justification,Because Millie is too small for the purple
1525247308,591eb3905f7f300ec80331401962bec1,A2YCMT5BPA0AG9,55,male,yes,,20,pos,10,VBox,Who is Benny?,1,1,3900,VBox,TRP_justification,Because many is the shortest
1525247308,591eb3905f7f300ec80331401962bec1,A2YCMT5BPA0AG9,55,male,yes,,15,neg,5,VBox,Who is Henrietta?,1,0,7952,VBox,TWN_justification,Because Henrietta is the smallest
1525247308,591eb3905f7f300ec80331401962bec1,A2YCMT5BPA0AG9,55,male,yes,,21,fill,11,VBox,Who is Joey?,2,1,5873,VBox,FSP_justification,Because Joey is a medium-size kangaroo
1525247308,591eb3905f7f300ec80331401962bec1,A2YCMT5BPA0AG9,55,male,yes,,23,pos,13,VBox,Who is Sammy?,3,1,5910,VBox,TCP_justification,Because Sammy had the biggest basket
1525247308,591eb3905f7f300ec80331401962bec1,A2YCMT5BPA0AG9,55,male,yes,,16,neg,6,VBox,Who is Frida?,3,0,3860,VBox,TCN_justification,Because Frida has the biggest cup
1525247308,591eb3905f7f300ec80331401962bec1,A2YCMT5BPA0AG9,55,male,yes,,18,fill,8,VBox,Who is Marcus?,2,1,7533,VBox,FMP_justification,Because Marcus has a yellow hat on
1525247308,591eb3905f7f300ec80331401962bec1,A2YCMT5BPA0AG9,55,male,yes,,19,pos,9,VBox,Who is Franky?,3,1,5861,VBox,TFP_justification,Because Frankie has the biggest feet
1525247308,591eb3905f7f300ec80331401962bec1,A2YCMT5BPA0AG9,55,male,yes,,12,neg,2,VBox,Who is Mary?,1,1,4051,VBox,TFN_justification,Because Mary is the smallest mouse
1525247308,591eb3905f7f300ec80331401962bec1,A2YCMT5BPA0AG9,55,male,yes,,14,fill,4,VBox,Who is Carl?,2,1,4893,VBox,FMN_justification,Because the shell did not match the bucket
1525218834,aa84ad9416db0c001af8d9752c270e3c,A2ML4TEAJTDQD0,41,male,yes,,11,practice,1,VBox,Who is Donny?,NULL,NULL,10000,,,
1525218834,aa84ad9416db0c001af8d9752c270e3c,A2ML4TEAJTDQD0,41,male,yes,,15,neg,5,VBox,Who is Henrietta?,2,0,8186,VBox,TWN_justification,"The statement is ""even Henrietta"" wasn't able to pick up the bowling ball which means that due to her size even she cannot lift it."
1525218834,aa84ad9416db0c001af8d9752c270e3c,A2ML4TEAJTDQD0,41,male,yes,,14,fill,4,VBox,Who is Carl?,NULL,NULL,10001,VBox,FMN_justification,2 Carl is the only crab whos shell doesn't have the same color as his bucket.
1525218834,aa84ad9416db0c001af8d9752c270e3c,A2ML4TEAJTDQD0,41,male,yes,,20,pos,10,VBox,Who is Benny?,1,1,6050,VBox,TRP_justification,If Benny was able to reach an apple it's to say that Benny is short.
1525218834,aa84ad9416db0c001af8d9752c270e3c,A2ML4TEAJTDQD0,41,male,yes,,12,neg,2,VBox,Who is Mary?,1,1,7065,VBox,TFN_justification,If the hole was so small even Marry couldn't fit it probably means that Mary is the smallest and even she could not fit.
1525218834,aa84ad9416db0c001af8d9752c270e3c,A2ML4TEAJTDQD0,41,male,yes,,18,fill,8,VBox,Who is Marcus?,2,1,8058,VBox,FMP_justification,Marcus is the only monkey with a yellow party hat and there is a chair that is also yellow.
1525218834,aa84ad9416db0c001af8d9752c270e3c,A2ML4TEAJTDQD0,41,male,yes,,23,pos,13,VBox,Who is Sammy?,3,1,5697,VBox,TCP_justification,Sammy has a large basket so even he was able to fill it up.
1525218834,aa84ad9416db0c001af8d9752c270e3c,A2ML4TEAJTDQD0,41,male,yes,,13,neg,3,VBox,Who is Jessiepillar?,3,1,4794,VBox,TRN_justification,Jessiepillar is to be tall and even if the tallest caterpillar could not reach then that's why the tallest caterpillar would be 3.
1525218834,aa84ad9416db0c001af8d9752c270e3c,A2ML4TEAJTDQD0,41,male,yes,,17,fill,7,VBox,Who is Millie?,NULL,NULL,10001,VBox,FSN_justification,Millie is 2 because she is the only one with a hat that fits but it's not the same color.
1525218834,aa84ad9416db0c001af8d9752c270e3c,A2ML4TEAJTDQD0,41,male,yes,,22,pos,12,VBox,Who is Rufus?,1,1,3562,VBox,TWP_justification,Rufus is 1 because he is the smallest yet he could pick up the pumpkin.
1525218834,aa84ad9416db0c001af8d9752c270e3c,A2ML4TEAJTDQD0,41,male,yes,,16,neg,6,VBox,Who is Frida?,1,1,4802,VBox,TCN_justification,Frida is 1 because she has the smallest cup and it couldn't be filled.
1525218834,aa84ad9416db0c001af8d9752c270e3c,A2ML4TEAJTDQD0,41,male,yes,,21,fill,11,VBox,Who is Joey?,2,1,8322,VBox,FSP_justification,Joey is the mediums sized kangaroo so it would only be fit for him.
1525218834,aa84ad9416db0c001af8d9752c270e3c,A2ML4TEAJTDQD0,41,male,yes,,19,pos,9,VBox,Who is Franky?,3,1,5218,VBox,TFP_justification,To be able to fit into something means that it will not be tight so since Franky is the largest one he was able to fit into the socks.
1525236180,04bc0599c53b0d3f7dacdcf19a990002,AX6F7AC21GC4J,32,male,yes,,11,practice,1,VBox,Who is Donny?,2,1,6483,,,
1525236180,04bc0599c53b0d3f7dacdcf19a990002,AX6F7AC21GC4J,32,male,yes,,18,fill,8,VBox,Who is Marcus?,3,0,8581,VBox,FMP_justification,
1525236180,04bc0599c53b0d3f7dacdcf19a990002,AX6F7AC21GC4J,32,male,yes,,13,neg,3,VBox,Who is Jessiepillar?,NULL,NULL,10002,VBox,TRN_justification,
1525236180,04bc0599c53b0d3f7dacdcf19a990002,AX6F7AC21GC4J,32,male,yes,,20,pos,10,VBox,Who is Benny?,3,0,3798,VBox,TRP_justification,
1525236180,04bc0599c53b0d3f7dacdcf19a990002,AX6F7AC21GC4J,32,male,yes,,21,fill,11,VBox,Who is Joey?,1,0,3121,VBox,FSP_justification,
1525236180,04bc0599c53b0d3f7dacdcf19a990002,AX6F7AC21GC4J,32,male,yes,,12,neg,2,VBox,Who is Mary?,2,0,2260,VBox,TFN_justification,
1525236180,04bc0599c53b0d3f7dacdcf19a990002,AX6F7AC21GC4J,32,male,yes,,23,pos,13,VBox,Who is Sammy?,2,0,3277,VBox,TCP_justification,
1525236180,04bc0599c53b0d3f7dacdcf19a990002,AX6F7AC21GC4J,32,male,yes,,14,fill,4,VBox,Who is Carl?,NULL,NULL,10993,VBox,FMN_justification,
1525236180,04bc0599c53b0d3f7dacdcf19a990002,AX6F7AC21GC4J,32,male,yes,,15,neg,5,VBox,Who is Henrietta?,3,1,3480,VBox,TWN_justification,
1525236180,04bc0599c53b0d3f7dacdcf19a990002,AX6F7AC21GC4J,32,male,yes,,22,pos,12,VBox,Who is Rufus?,2,0,2214,VBox,TWP_justification,
1525236180,04bc0599c53b0d3f7dacdcf19a990002,AX6F7AC21GC4J,32,male,yes,,17,fill,7,VBox,Who is Millie?,2,1,2500,VBox,FSN_justification,
1525236180,04bc0599c53b0d3f7dacdcf19a990002,AX6F7AC21GC4J,32,male,yes,,16,neg,6,VBox,Who is Frida?,1,1,2845,VBox,TCN_justification,
1525236180,04bc0599c53b0d3f7dacdcf19a990002,AX6F7AC21GC4J,32,male,yes,,19,pos,9,VBox,Who is Franky?,NULL,NULL,10001,VBox,TFP_justification,
1525241926,384c053d1098e9f586b39e31c81c3b06,A348VZXJU4J66N,35,female,yes,,11,practice,1,VBox,Who is Donny?,2,1,8932,,,
1525241926,384c053d1098e9f586b39e31c81c3b06,A348VZXJU4J66N,35,female,yes,,16,neg,6,VBox,Who is Frida?,NULL,NULL,10000,VBox,TCN_justification,because she has the biggest cup
1525241926,384c053d1098e9f586b39e31c81c3b06,A348VZXJU4J66N,35,female,yes,,19,pos,9,VBox,Who is Franky?,3,1,3986,VBox,TFP_justification,because he is the biggest so if they fit him%2C they fit everyone
1525241926,384c053d1098e9f586b39e31c81c3b06,A348VZXJU4J66N,35,female,yes,,17,fill,7,VBox,Who is Millie?,2,1,7217,VBox,FSN_justification,because she got yellow and the yellow is the middle size that you fit only her
1525241926,384c053d1098e9f586b39e31c81c3b06,A348VZXJU4J66N,35,female,yes,,15,neg,5,VBox,Who is Henrietta?,3,1,4174,VBox,TWN_justification,because she is the biggest and propbably strongest
1525241926,384c053d1098e9f586b39e31c81c3b06,A348VZXJU4J66N,35,female,yes,,23,pos,13,VBox,Who is Sammy?,3,1,4471,VBox,TCP_justification,because his is the largest
1525241926,384c053d1098e9f586b39e31c81c3b06,A348VZXJU4J66N,35,female,yes,,21,fill,11,VBox,Who is Joey?,2,1,5228,VBox,FSP_justification,because he is medium
1525241926,384c053d1098e9f586b39e31c81c3b06,A348VZXJU4J66N,35,female,yes,,12,neg,2,VBox,Who is Mary?,1,1,4692,VBox,TFN_justification,because she is the smallest so if she couldnt fit none of them could
1525241926,384c053d1098e9f586b39e31c81c3b06,A348VZXJU4J66N,35,female,yes,,20,pos,10,VBox,Who is Benny?,1,1,4437,VBox,TRP_justification,he is shortest
1525241926,384c053d1098e9f586b39e31c81c3b06,A348VZXJU4J66N,35,female,yes,,14,fill,4,VBox,Who is Carl?,2,1,5082,VBox,FMN_justification,his shell is pink and bucket green%2C others shells match bucket
1525241926,384c053d1098e9f586b39e31c81c3b06,A348VZXJU4J66N,35,female,yes,,13,neg,3,VBox,Who is Jessiepillar?,3,1,4299,VBox,TRN_justification,he is tallest
1525241926,384c053d1098e9f586b39e31c81c3b06,A348VZXJU4J66N,35,female,yes,,22,pos,12,VBox,Who is Rufus?,1,1,3869,VBox,TWP_justification,he is smallest and pumpkin would be hard for him to carry
